The employee takes some measures or calculations,Relevant
The employee draws the plans if the client can t bring it,Relevant
The employee encodes the building in the BEP program,Relevant
The employee ask some more information to the client if it is needed,Irrelevant
The employee sends the final report to the client,Relevant
The client pays cash or pays by card the process is finished,Relevant
BEP company offers different services such as BEP but also energy audits,Irrelevant
The process starts when a client calls the BEP company,Relevant
An employee asks for some information about the building,Relevant
The client gives information and the plans of the building,Relevant
For example the type of boiler insulation quality type of roof … ,Irrelevant
Then the employee drives to the building,Relevant
The employee takes some measures or calculations,Relevant
The employee draws the plans if the client can t bring it,Relevant
The employee encodes the building in the BEP program,Relevant
The BEP program is a verry complete tool with a lot of possible options,Irrelevant
The employee ask some more information to the client if it is needed,Relevant
The employee sends the final report to the client,Relevant
The client pays cash or pays by card the process is finished,Relevant
Huggy s Bar Delivery is the delivery service of the Huggy s Bar Restaurant chain in partnership with Deliveroo which also offer a « take away » service,Irrelevant
The process starts when a customer orders his food on the Deliveroo App,Relevant
The customer chooses his delivery time,Relevant
Deliveroo send the order and the delivery time requested to the Huggy s Bar Delivery Team through the Deliveroo Tablet ,Relevant
For Example the customer orders a Magic Tom Burger with 6 BBQ meat balls and a Cola Zero,Irrelevant
The Deliveroo App redirects the customer to the payment portal,Relevant
The customer pays by Bancontact Apple Pay or credit card,Relevant
Meanwhile the Huggy s Bar employee checks the available stocks to prepare the order ,Relevant
The Huggy s Bar employee prepare the order ,Relevant
When the order is finished the Huggy s Bar employee set the packaging under the heat lamps ,Relevant
The Deliveroo employee pick up the order at the time requested by the customer,Relevant
The Deliveroo employee drives to the customer house,Relevant
The Deliveroo employee supplies the customer with his order ,Relevant
Due to Covid the delivery can be proceeded without contacts with the Deliveroo employee if the customer asks for,Irrelevant
